#section: firstOrderIndices
output,cap1,cap2,cap3,cap4,surf1,surf2,surf3,surf4,pluie1,pluie2
waterConsumption,0.12010570214637084,0.2902123930921866,0.34069660359327936,0.5312101935723021,0.6166569039780186,0.3561798855793401,0.3197514815621985,0.38061803482523565,0.6393357475311923,0.4369823510426647
capitalAccumulation,0.0,0.0,0.0,0.0,0.26340224650479155,0.23372244270548997,0.19840785611218842,0.242403041080593,0.0,0.0
#section: totalOrderIndices
output,cap1,cap2,cap3,cap4,surf1,surf2,surf3,surf4,pluie1,pluie2
waterConsumption,0.21846581597524542,0.20999127853899494,0.21225851094004136,0.20931146474213486,0.4099544137656693,0.3500364799267105,0.40898452235391836,0.33365688258037485,0.33296048447543847,0.32022605543617544
capitalAccumulation,0.0,0.0,0.0,0.0,0.24914039601192106,0.2627794530402645,0.26089900827039836,0.26457616624491914,0.0,0.0
